logFC	logCPM	F	PValue	FDR
comp4411_c0_seq1	3.60041743048514	5.84235542558756	76.7479425419318	2.61119589193567e-10	8.05015032383622e-07
comp493_c0_seq1	2.59043012226162	7.78812785488746	74.1936327824631	4.46115285333124e-10	8.05015032383622e-07
comp1514_c0_seq1	4.25902017146243	5.55281200512348	69.5871845479224	8.37837561769813e-10	1.00791858680909e-06
comp431_c0_seq1	1.93840451254498	10.3973613405206	64.814940713731	1.90843256381165e-09	1.72188328069906e-06
comp3386_c0_seq1	4.10842250298591	5.01123064408207	62.6389560593162	2.81543308692625e-09	2.03217960214337e-06
comp963_c0_seq1	1.53331297637168	8.13532038895214	56.4854878014217	8.88886995433502e-09	5.34665527753251e-06
comp2243_c0_seq1	1.30970571763094	9.21872759676449	48.4620548388922	4.51350963428394e-08	2.32703661001868e-05
comp527_c0_seq1	1.94985139714815	11.0259554838206	45.9102948252693	1.03973334801316e-07	4.69049706622438e-05
comp607_c0_seq1	1.35332705665039	8.06629417273597	41.5254244098616	2.10708511616701e-07	8.44941131582972e-05
comp8945_c0_seq1	-2.33149321247185	10.0279739674202	44.6536454876368	3.33309642850532e-07	0.000120291450104757
comp2022_c0_seq1	4.3362724488203	7.40298119703195	44.6239027981502	4.72482193817717e-07	0.000155017112498922
comp146_c0_seq1	-1.3074560257801	10.8036245407783	36.2262786512356	7.5676764188287e-07	0.000227597868296273
comp4358_c0_seq1	1.81495046765157	10.488198092401	36.2780082106106	1.06774913225204e-06	0.000296423586022894
comp2207_c0_seq1	1.41667722342948	11.2128974543258	33.8840815865078	1.37519056802922e-06	0.000354504482858389
comp4665_c0_seq1	-1.39563588490543	6.27175443940947	33.2481980827128	1.62328251390834e-06	0.000371755285171407
comp4532_c0_seq1	1.88007102849994	9.33201504418562	34.8084449981905	1.64812539837698e-06	0.000371755285171407
comp421_c0_seq1	-1.02029600423972	8.07334834567973	31.9530192590667	2.28733038524598e-06	0.000485586785903103
comp11211_c0_seq1	1.63013473758634	6.42580159261332	30.8385780508756	3.08990451801526e-06	0.000588359191110704
comp2081_c0_seq1	1.21514890229932	11.000652607374	30.829579397662	3.09748535081834e-06	0.000588359191110704
comp12715_c0_seq1	-1.01071905140979	10.7065004076891	29.6693299008068	4.261234117237e-06	0.000703922505077421
comp7895_c0_seq1	2.89399329812811	7.59659251896087	33.2177139648985	4.28803302232162e-06	0.000703922505077421
comp1281_c0_seq1	1.08858412377775	11.3515970472787	29.4975894900397	4.46956008873894e-06	0.000703922505077421
comp2758_c0_seq1	2.26969818379869	5.96032886806125	29.6251797234872	4.52601092872302e-06	0.000703922505077421
comp3675_c0_seq1	-1.40074353213223	6.14206684343875	29.3316563928823	4.68111391572682e-06	0.000703922505077421
comp973_c0_seq1	2.26068655498546	7.83202522919566	31.5694622895948	4.99625415444276e-06	0.000712311138695778
comp6880_c0_seq1	1.10711494593724	10.8437333477659	29.0033042398983	5.13164023443897e-06	0.000712311138695778
comp9916_c0_seq1	3.13588453064448	6.90832464417472	31.8296218059944	5.44583739405555e-06	0.000727926931672092
comp2503_c0_seq1	-1.09850668393022	6.95281387914542	28.4656474082192	5.97140032893141e-06	0.000769670849539767
comp23731_c0_seq1	1.49105381224829	5.91781045656722	28.0126926448781	6.79190492470118e-06	0.000845240857698157
comp754_c0_seq1	-1.80671820328302	5.60050587733562	27.602123928223	7.63920156834853e-06	0.000918995948672329
comp2740_c0_seq1	-1.5196726118736	10.0020296501911	28.34726907725	8.89603917812537e-06	0.00103567114173724
comp30519_c0_seq1	1.97969644439353	7.29432974944829	27.683740671989	1.04817161623014e-05	0.00118214105092955
comp98499_c0_seq1	1.05927415758884	6.90643621393239	25.7243206584181	1.32203309335349e-05	0.00140834446425547
comp42424_c0_seq1	3.26114230252692	6.08334642440385	27.785010438411	1.32678613978071e-05	0.00140834446425547
comp4990_c0_seq1	1.01215153526127	9.13706815996204	25.5142041031845	1.40730383773943e-05	0.00142352889703065
comp4170_c0_seq1	-1.15216620136339	6.50040541292534	25.3317113692827	1.48609794802158e-05	0.00142352889703065
comp3373_c0_seq1	-1.4377001143806	8.21833376979254	26.1512165563736	1.54196156561807e-05	0.00142352889703065
comp6543_c0_seq1	1.23520375042964	7.35526913159885	25.1702053243145	1.55973500823341e-05	0.00142352889703065
comp181_c0_seq1	1.18456615188101	13.3501772685516	25.1542294698949	1.56722643665535e-05	0.00142352889703065
comp3846_c0_seq1	-0.902614538076923	11.123716094552	25.1319143618913	1.57775438850723e-05	0.00142352889703065
comp8485_c0_seq1	1.59682271382337	6.91472704518915	25.0509530838015	1.68759940659707e-05	0.00144471152847448
comp2611_c0_seq1	-1.24038474374017	10.2776341502909	25.1563370793375	1.7083006566604e-05	0.00144471152847448
comp3367_c0_seq1	-1.29932580789844	6.03983488751659	24.8291144810638	1.72826374666816e-05	0.00144471152847448
comp940_c0_seq1	0.971815153418588	7.46326022659199	24.766292535705	1.76135514693481e-05	0.00144471152847448
comp3484_c0_seq1	0.907636768492986	7.64886368199486	24.5945899145326	1.85527272555156e-05	0.00148792872589235
comp2543_c0_seq1	-1.10274975172993	8.66908438668846	24.1513715250394	2.12310821652638e-05	0.00166571685944429
comp4702_c0_seq1	-1.12415338093743	6.04169053738043	23.9350729988135	2.26843354106536e-05	0.00173910404688071
comp14769_c0_seq1	0.807636946766843	7.87523970112569	23.85782054153	2.32286282904274e-05	0.00173910404688071
comp3291_c0_seq1	0.989397596790415	9.49069350298183	23.8045362977192	2.36121081455126e-05	0.00173910404688071
comp4957_c0_seq1	2.57760538247164	5.41400853174098	23.8545607968669	2.42927802110487e-05	0.0017534528756335
comp9344_c0_seq1	1.10393573829422	6.67717904881111	22.9726377563465	3.05547334538496e-05	0.00214712090416053
comp24533_c0_seq1	1.03110401090305	6.84046410338071	22.9328753504799	3.09366270480321e-05	0.00214712090416053
comp13696_c0_seq1	-1.28269893767507	6.07637914856258	22.7264724567848	3.30020083315542e-05	0.0022472499635581
comp2609_c0_seq1	-0.993243784924251	6.86609559717327	22.5067876177944	3.53618450463614e-05	0.00236334997726516
comp568_c0_seq1	-0.863310068973785	9.69055938906553	22.1130364709029	4.00508159015048e-05	0.0025594201469762
comp10931_c0_seq1	1.75048897463564	7.35585473585407	22.9880440957739	4.01210163823799e-05	0.0025594201469762
comp20020_c0_seq1	1.23088344583943	5.96062394992545	22.0838969020912	4.04230945906465e-05	0.0025594201469762
comp927_c0_seq1	1.40566885484942	6.62423257468584	21.902160151734	4.28293104759787e-05	0.0026650169225484
comp7152_c0_seq1	-1.11704617565915	6.12078546098321	21.8182537718653	4.39910833205735e-05	0.00269091219837203
comp780_c0_seq1	0.821333608526675	8.26801999397551	21.7237649664804	4.53395140304052e-05	0.00272645025832646
comp7846_c0_seq1	1.57502965321025	6.47291363061055	21.7840941977299	4.60829774890313e-05	0.00272645025832646
comp1426_c0_seq1	1.15449650292976	11.239705246118	21.4979877771198	4.91087738775781e-05	0.00285860588587386
comp42765_c0_seq1	-1.80295480750814	5.57378689538017	21.3071636513531	5.22144261811445e-05	0.00299114069980556
comp8159_c0_seq1	1.08488136843369	6.17035768493873	21.1938373216602	5.37605767237325e-05	0.00301657213398379
comp4968_c0_seq1	-0.916328702090212	6.90956323376982	21.1612400024939	5.43300606009826e-05	0.00301657213398379
comp4940_c0_seq1	1.13256163543301	10.5193948284474	21.0101243883243	5.7470469464965e-05	0.00314258976210695
comp7115_c0_seq1	-0.982806357994459	6.31016289962082	20.8913716304432	5.92979450556617e-05	0.00319412363740124
comp16957_c0_seq1	1.80674530524495	11.1393364399767	22.244304518455	6.28296439538538e-05	0.00333459095631556
comp918_c0_seq1	-0.812988046067232	9.90884197079533	20.5876968906035	6.54700944397021e-05	0.00342437059178094
comp4043_c0_seq1	2.96361862733956	9.48394029887629	23.0487480396393	6.86159846133122e-05	0.00353764412099205
comp9828_c0_seq1	-1.08124541258282	6.40489323075627	20.2591232853017	7.29233787641442e-05	0.00370676723887037
comp4371_c0_seq1	-0.918328734571733	9.29559874123647	20.0707580429654	7.75978695789532e-05	0.00388959321264503
comp71_c0_seq1	1.50015383613559	9.89164004406254	20.6650582840027	8.71806378766194e-05	0.00431006742598246
comp687_c0_seq1	1.73777122748231	6.15680974786892	19.6968180111787	9.3914950275189e-05	0.00451982425389887
comp11761_c0_seq1	1.33925516529527	6.48760513489703	19.4961870891758	9.3928184827491e-05	0.00451982425389887
comp3991_c0_seq1	1.37941773751758	9.06936601398196	20.0833699660352	9.55691476535585e-05	0.00453827702475911
comp1908_c0_seq1	0.988804584059942	11.3136430081301	19.2770497089455	0.000101085465202748	0.00473788888203529
comp5139_c0_seq1	-0.80724466754981	9.72548191576872	19.1208783464202	0.000106538282257572	0.00492944436753306
comp3598_c0_seq1	0.749830677185222	8.241684108188	19.0279127445671	0.000109931777284429	0.00502207321796841
comp10236_c0_seq1	-1.16640505783035	6.0800896010217	18.8620776834224	0.000116273334908951	0.00524538082108003
comp10010_c0_seq1	-1.2183736340718	9.28600402496333	19.1585366707864	0.000126898792965819	0.00565404621992148
