logFC	logCPM	F	PValue	FDR
comp311_c0_seq1	2.05830043601128	-0.109146453491543	22.5716376881116	3.97797857733773e-05	0.00756825267542151
comp16321_c0_seq1	-1.39241146772988	-1.89941700036336	20.6915590688464	4.23680296707917e-05	0.00794213638549386
comp44094_c0_seq1	2.15050708172357	-2.68193350957361	20.551946329565	4.45185962832243e-05	0.00822432676553999
comp8849_c0_seq1	0.87740639436407	0.478339707841733	20.2680987257463	4.9251723007793e-05	0.00884445181577976
comp3484_c0_seq1	0.893532843351735	0.429121128953388	20.2674543961049	4.92630484757483e-05	0.00884445181577976
comp12170_c0_seq1	-1.8896926481722	-2.6588650468905	20.0609745880463	5.30369689837581e-05	0.00938975338383284
comp71_c0_seq1	1.26902440308142	2.88274056951005	20.2657603166516	5.45944727344433e-05	0.00940312580181298
comp10402_c0_seq1	2.70686652819987	-3.30059924085701	19.9187103284087	5.58128385664216e-05	0.00940312580181298
comp9319_c0_seq1	1.95410759026045	-2.50268614842564	19.9074275662624	5.60394166835283e-05	0.00940312580181298
comp25359_c0_seq1	-1.51165084906503	-0.804663697879792	20.7347346239718	5.76040523810998e-05	0.00940312580181298
comp11085_c0_seq1	1.13429212309316	0.978201882342351	19.9175727743521	5.79877759102121e-05	0.00940312580181298
comp187_c0_seq1	-0.74877039902876	4.0632601935475	19.8109652514909	5.80164046391257e-05	0.00940312580181298
comp3490_c0_seq1	-1.56658538389287	-2.18000502246306	19.7985453734202	5.82762170191594e-05	0.00940312580181298
comp18633_c0_seq1	1.2180629345516	-1.17825004495283	19.7496660237373	5.93106447225485e-05	0.00945040985347907
comp3494_c0_seq1	-2.17654509277465	-2.85793914591743	19.7412001711372	6.21717928475493e-05	0.00978399806700878
comp9290_c0_seq1	-0.729058324618498	0.147415530760126	19.5492455872026	6.37578707400563e-05	0.00983974614063292
comp118387_c0_seq1	1.0679108202193	0.356504205122061	19.5357390141356	6.40698932825396e-05	0.00983974614063292
comp250_c0_seq1	1.2417960910078	-0.0124228913058182	19.599382590151	6.95567188813529e-05	0.010505429337685
comp8720_c0_seq1	-0.908973284994617	0.907504840362002	19.2893257951388	7.00526785677593e-05	0.010505429337685
comp12353_c0_seq1	-1.03531761928708	-1.50670011814142	19.1877204800665	7.26877644388669e-05	0.0107738480616539
comp469_c0_seq1	1.2658828367873	6.3895512279873	19.1792896923819	7.54384406538122e-05	0.0108464340263723
comp25595_c0_seq1	-2.20000110790494	-3.3472962441943	19.0779138154395	7.56528549262108e-05	0.0108464340263723
comp33620_c0_seq1	-1.37004383996823	-1.77955180973968	19.0446875097446	7.65748692816233e-05	0.0108464340263723
comp11051_c0_seq1	1.13511341459231	1.09009945328256	19.2055290640645	7.70240450442162e-05	0.0108464340263723
comp146_c0_seq1	-1.11909102407335	3.43313925168751	19.1528487991855	7.82719832228376e-05	0.0108464340263723
comp26870_c0_seq1	-1.59768552427654	-2.45938684791779	18.9838784235367	7.82929677359386e-05	0.0108464340263723
comp46276_c0_seq1	2.4049521171551	-2.42245098336676	19.3417095394344	7.94980426271067e-05	0.0108464340263723
