logFC	logCPM	F	PValue	FDR
comp23731_c0_seq1	-2.74914458259722	0.102172747658586	75.0032059264549	4.78913205803725e-11	6.10470663438008e-07
comp16321_c0_seq1	5.39361534590434	-1.89941700036336	57.6706838901334	1.59231316516564e-09	6.9729158674144e-06
comp21405_c0_seq1	-5.55980201436015	-1.09233592200691	68.3155025343071	1.6410722210907e-09	6.9729158674144e-06
comp431_c0_seq1	-2.6803823698696	2.7089069278962	44.2920224971344	7.56019911327116e-08	0.00014012573286764
comp10637_c0_seq1	3.47114055700541	-1.42171618505812	41.4638729226521	7.74507122303268e-08	0.00014012573286764
comp71828_c0_seq1	3.06768207080979	1.19352800530251	43.3393824716135	8.73944186300478e-08	0.00014012573286764
comp17217_c0_seq1	1.85036275409103	1.69741083826479	41.0009886150603	8.7492603240615e-08	0.00014012573286764
comp1408_c0_seq1	-2.07096550419548	0.707062674963696	41.1830497061549	9.04315795092241e-08	0.00014012573286764
comp71_c0_seq1	-2.32134028366935	2.88274056951005	41.5718284508211	9.89355609797409e-08	0.00014012573286764
comp12573_c0_seq1	-1.88999408143901	-1.57707761250131	39.5259497672202	1.29635744722008e-07	0.000165246683797143
comp4940_c0_seq1	-2.02970504244066	3.76485094809634	38.8687921312595	1.54816960557269e-07	0.000179404708747592
comp18009_c0_seq1	3.1614222218161	-1.24242498246484	38.272230455303	1.82121427557773e-07	0.000193458486423244
comp7363_c0_seq1	2.28900706536123	-1.09152786560649	37.6816121880306	2.14156861682724e-07	0.000209989039682283
comp7793_c0_seq1	4.16217741723657	-2.62812009723468	36.6810109926435	2.82606234141104e-07	0.000257312976185476
comp5500_c0_seq1	3.29616147102397	-0.963463505626317	35.8073642247963	4.14293575572549e-07	0.000315015141748255
comp1903_c0_seq1	-1.67885017290227	-0.453050917930878	35.3019097012038	4.16676967201415e-07	0.000315015141748255
comp4466_c0_seq1	2.81365765886493	-1.49820235662353	35.2729582726185	4.20119040536624e-07	0.000315015141748255
comp55499_c0_seq1	-1.56513244315385	1.61923216508571	35.0401342679306	4.48905776626199e-07	0.000317900107480787
comp16355_c0_seq1	-1.77473257490467	0.977033868065994	32.5993821366552	9.11075845529546e-07	0.000579916382299274
comp12560_c0_seq1	2.03327540244046	1.05063156250957	32.5426058689034	9.26148793381523e-07	0.000579916382299274
comp150_c0_seq1	-3.99165749762857	-1.74719043243211	35.0379050099793	9.9657575061002e-07	0.000579916382299274
comp42730_c0_seq1	-2.89644663705832	-2.16279802438686	32.4361157052004	1.00087553232792e-06	0.000579916382299274
comp14949_c0_seq1	1.52384654691682	0.319067800268519	31.3060052722449	1.33804712957203e-06	0.000720202880339973
comp42322_c0_seq1	-2.81780592293703	-2.94920767138936	31.1958451124078	1.38306150294422e-06	0.000720202880339973
comp14991_c0_seq1	-1.80289248823773	1.96896868878506	31.2302327776248	1.41249486220282e-06	0.000720202880339973
comp6489_c0_seq1	-1.78594334546651	-0.897729746533575	30.4207888166927	1.74817661763042e-06	0.000857077205574423
comp2740_c0_seq1	2.20580266572723	2.57646953249807	30.4020548265777	2.00941509114763e-06	0.000948667191365142
comp11444_c0_seq1	1.89967721697603	-0.0865134999947346	29.500700428706	2.31659342052928e-06	0.00105289708767977
comp98499_c0_seq1	-1.46660897770599	-0.643611565589035	29.3921987173968	2.39538836924087e-06	0.00105289708767977
comp13688_c0_seq1	2.14245081459126	-0.387043734013339	28.9767048055891	2.72405507888489e-06	0.00115745100301819
comp17081_c0_seq1	-3.24269604250061	-1.68592571490017	30.0707972154285	3.11737367628591e-06	0.00128184394360053
comp43811_c0_seq1	-1.29606470418921	0.680630463708072	27.8077089654877	3.92803807846777e-06	0.00156470941831965
comp8960_c0_seq1	1.33330077116245	0.405474788417181	27.4623567513587	4.38198584305531e-06	0.00169264162246745
comp12443_c0_seq1	1.48977092819364	-0.576315107203095	27.3111455251623	4.59774341179832e-06	0.00172374809618215
comp5568_c0_seq1	1.43892355878529	1.48311551001757	27.1649791132964	4.81690002369197e-06	0.00175431498862862
comp75036_c0_seq1	-1.57527509217565	2.15655496950572	26.5982754507354	5.77565849775467e-06	0.00204506441307997
comp25112_c0_seq1	-1.99016751218862	-0.789396507647707	26.9931925305657	6.08074095530314e-06	0.002094897431277
comp9470_c0_seq1	2.86312212754189	-2.24655873273242	26.1924026741744	6.58392946791316e-06	0.00217227521957871
comp21117_c0_seq1	2.82969192294531	-1.89390897184784	26.1020933287741	6.77939192083273e-06	0.00217227521957871
comp473_c0_seq1	-1.58018710017447	0.154354015194776	26.0852182928749	6.81658498338027e-06	0.00217227521957871
comp3505_c0_seq1	1.58414266503663	-0.87305342494173	25.6957925417711	7.73702515155911e-06	0.00239203395803598
comp11778_c0_seq1	-1.82657153402559	-1.37319028747132	25.5968652614895	7.9909972061754e-06	0.00239203395803598
comp16625_c0_seq1	-1.55429671227888	-1.97536179839714	25.5369388936788	8.14907941228277e-06	0.00239203395803598
comp9751_c0_seq1	-2.8316178273594	-2.28847438799706	25.6116957816799	8.25680506421772e-06	0.00239203395803598
comp2758_c0_seq1	-1.38054606365867	-1.088226957196	25.3369534093374	8.70077325023011e-06	0.00246463903601518
comp2666_c1_seq1	-3.77203625863572	-2.95632500432001	26.3659064709527	9.10694398188454e-06	0.0024818678571166
comp8945_c0_seq1	3.35501083751047	2.95022115775566	27.5674284921781	9.15099939471879e-06	0.0024818678571166
comp9971_c0_seq1	-2.54113925142715	-0.417303197016661	26.7406306461377	1.00176275128544e-05	0.00264030485094114
comp17122_c0_seq1	3.78747663802377	-2.21139802616808	25.2887136163285	1.01494420409599e-05	0.00264030485094114
comp1016_c0_seq1	-1.21889076339147	-0.679666170426818	24.7759936491174	1.04673961772357e-05	0.00266855798142448
comp2543_c0_seq1	1.62981266303554	1.23873983415799	24.6948706472354	1.07524554974202e-05	0.00268748137697284
comp4279_c0_seq1	1.58952574749095	-0.87246079761176	24.6317587990753	1.09798472361945e-05	0.00269154062922638
comp27815_c0_seq1	-2.09770534165503	-2.31702798439578	24.211334991467	1.26291901461546e-05	0.00303743937345346
comp187_c0_seq1	1.22386795246909	4.0632601935475	23.7992164121857	1.44995415289287e-05	0.00331609616832955
comp3853_c0_seq1	2.93982854075677	-1.1115769516216	24.6134875779492	1.45647656614727e-05	0.00331609616832955
comp530_c0_seq1	-2.678284524113	-3.06522739133825	23.7661591098027	1.46616449582102e-05	0.00331609616832955
comp1066_c0_seq1	1.35393324053421	1.26967956834251	23.7115061060451	1.4933827527481e-05	0.00331609616832955
comp24313_c0_seq1	2.81671227598452	-1.34626918460743	23.8898308325965	1.5287747945945e-05	0.00331609616832955
comp3673_c0_seq1	1.44319151637771	-0.727476707857079	23.6189582513361	1.54068803294157e-05	0.00331609616832955
comp3484_c0_seq1	-1.24872271463537	0.429121128953388	23.5803523440561	1.56088311053403e-05	0.00331609616832955
comp11266_c0_seq1	1.20760270979072	-0.827797267548718	23.5131938296068	1.59667830120949e-05	0.00333653414844547
comp42424_c0_seq1	-5.59564541599637	-0.140437918929606	26.1252218750548	1.65453846076634e-05	0.00340167770312719
comp14383_c0_seq1	4.30410309854125	-1.83799464761027	24.2820405126659	1.73130694644007e-05	0.00348764765836648
comp2112_c0_seq1	-1.30001045821091	-0.777534120760764	23.2004938318026	1.77504465868497e-05	0.00348764765836648
comp4689_c0_seq1	-2.42753588155481	-1.07686271826899	24.1686238411795	1.82702921252441e-05	0.00348764765836648
comp32189_c0_seq1	2.15785491181162	-2.17701102531306	23.1022775558722	1.83528555560259e-05	0.00348764765836648
comp17446_c0_seq1	-1.65140290775755	-0.638346007554432	23.0663233900799	1.85787065255672e-05	0.00348764765836648
comp8036_c0_seq1	-1.47647898179228	-1.05862272761204	23.0440919176922	1.8719812775542e-05	0.00348764765836648
comp15870_c0_seq1	3.20216860820122	-2.59788834288218	23.0192573815518	1.8878770567764e-05	0.00348764765836648
comp11869_c0_seq1	-1.31711601078321	-0.247569424957766	22.8895547940412	1.97322632281752e-05	0.00354334239323101
comp2225_c0_seq1	1.27443117372203	0.266595875568878	22.8633640909312	1.99094642867954e-05	0.00354334239323101
comp5678_c0_seq1	3.65584181066804	-2.31981406748456	22.8480026660391	2.00141721434559e-05	0.00354334239323101
comp2436_c0_seq1	1.94661986296232	-1.22579032109441	22.765455482732	2.05868106825916e-05	0.00359479555850679
comp35309_c0_seq1	-1.6975216550827	-0.775292194888141	22.6293000554339	2.15691770754129e-05	0.00366675012321253
comp167_c0_seq1	-1.30015156730415	1.23676318789715	22.6286214319778	2.15741946529332e-05	0.00366675012321253
comp9106_c0_seq1	1.23868859158726	-0.849239820784448	22.3614727011103	2.36477598684213e-05	0.00394629281432325
comp3648_c0_seq1	2.01887820572156	-1.12180137167824	22.3110329657509	2.40621803860648e-05	0.00394629281432325
comp19574_c0_seq1	1.41457348918072	-0.0281818684290351	22.3007366509116	2.41477084425523e-05	0.00394629281432325
comp42817_c0_seq1	-2.09968342669619	-0.503066259714966	23.4079552258459	2.50980016688233e-05	0.00404967376294292
comp18887_c0_seq1	-2.21253647179654	-2.42823402092044	22.0383393962251	2.64384617548968e-05	0.00421263839987087
comp42_c0_seq1	-4.12098425164074	1.7269689964069	24.3908969173537	2.68565022364569e-05	0.0042264177038039
comp2518_c0_seq1	-2.82545876087388	0.281108867278346	24.090066684236	2.73532830425528e-05	0.00425210120662707
comp7909_c0_seq1	1.43383618496927	-0.577220811431225	21.8908591207318	2.78249873126059e-05	0.00427331461775647
comp23379_c0_seq1	1.55709413167148	-1.3282419969233	21.8278639477385	2.84402813657107e-05	0.00431581269724661
comp1104_c0_seq1	1.47845689185121	-1.30257838209461	21.6959617458458	2.97752884120712e-05	0.00446524236927849
comp23616_c0_seq1	-1.36248544947247	-0.913003782284643	21.4688327306239	3.22303867608579e-05	0.00475309896961458
comp2640_c0_seq1	1.35861181469168	1.34993069116937	21.4184701624884	3.28029856011617e-05	0.00475309896961458
comp9441_c0_seq1	1.27106595613646	0.116208016764223	21.4151825692192	3.28407330405699e-05	0.00475309896961458
comp3322_c0_seq1	1.37181122624496	1.10862179078889	21.3852682473227	3.31863033102454e-05	0.00475309896961458
comp520_c0_seq1	-3.66477815050411	-3.10971860283322	21.4509112336168	3.41707572864203e-05	0.0048136750956684
comp2450_c0_seq1	-1.99021605928974	-2.8130551740579	21.2856782593436	3.43645119405213e-05	0.0048136750956684
comp14712_c0_seq1	-1.37223796850251	0.0662059099996216	21.2416069045565	3.48998291099106e-05	0.00483552306156555
comp5288_c0_seq1	1.93467993622244	-0.152629203860306	21.4303731600195	3.64277809899114e-05	0.00499295617503657
comp10867_c0_seq1	-3.25407885901516	-3.42906834521491	21.049627814828	3.73358103136038e-05	0.00503029302134437
comp6232_c0_seq1	1.70471040239313	-1.67349349161888	21.0050705920066	3.79262853041675e-05	0.00503029302134437
comp4504_c0_seq1	1.49302979076016	-1.04162834131567	20.9880781356069	3.81540432017151e-05	0.00503029302134437
comp14610_c0_seq1	-1.96622163360133	-2.15710195354515	20.9788237576214	3.82786869906962e-05	0.00503029302134437
comp1059_c0_seq1	-1.01621918622072	0.504820536971574	20.9157970955495	3.91390105213178e-05	0.00505812443405057
comp46056_c0_seq1	-1.16541751345279	0.81900678398191	20.8826968790415	3.95989337495098e-05	0.00505812443405057
comp8544_c0_seq1	-2.15672832007014	-1.08297187461295	21.4842481574123	3.96809008711898e-05	0.00505812443405057
comp14255_c0_seq1	-2.26452260902857	-2.44822603870094	20.838880831396	4.02164882799237e-05	0.00507563936736819
comp11085_c0_seq1	-1.48796038729997	0.978201882342351	20.8222544442892	4.21203386703397e-05	0.00525506426751009
comp4043_c0_seq1	-3.74990673066108	2.28747591180817	22.8169757627986	4.24626672592405e-05	0.00525506426751009
comp14971_c0_seq1	2.32446302645776	-1.81162141192121	20.6348745657832	4.32277409180367e-05	0.00529830782194436
comp2357_c0_seq1	1.76814941103502	1.68787625097738	20.8360719836873	4.45964596472895e-05	0.00541401020118095
comp4430_c0_seq1	-1.87801062028562	-2.11707660463585	20.4802335887954	4.56674754963444e-05	0.00548301564272034
comp2520_c0_seq1	1.70357780039267	0.0754054416501249	20.5530197000402	4.60251568032538e-05	0.00548301564272034
comp3160_c0_seq1	-1.20867245899442	-0.536492920206983	20.3859826045541	4.7224932746697e-05	0.00552277577355374
comp397_c0_seq1	-1.31218298287387	-1.07417713035067	20.3859530217964	4.72254302437717e-05	0.00552277577355374
comp62923_c0_seq1	-1.57741527390399	0.21089691580375	20.6802964510832	4.81385807599601e-05	0.00557838626315646
comp4979_c0_seq1	2.18354649315045	0.597347710157579	21.2655962980243	4.8605283483712e-05	0.00558172566276465
comp10952_c0_seq1	-1.43006241135128	-1.61978963721909	20.2629951278906	4.9341504553108e-05	0.00558183450713557
comp11479_c0_seq1	-2.02081742758169	-2.20192468055651	20.2550271473572	4.94820192442394e-05	0.00558183450713557
comp3001_c0_seq1	1.1296445982369	-0.541768076846129	20.1749639079314	5.09174552019997e-05	0.00568285435389895
comp8485_c0_seq1	-2.42866514522228	-0.143815344005644	21.6813611653024	5.15748322781986e-05	0.00568285435389895
comp6167_c0_seq1	-3.39575545091157	-2.61593371648013	20.7660829450643	5.17150000041012e-05	0.00568285435389895
comp66149_c0_seq1	-1.20344542994261	-0.779587604706603	20.0381677148704	5.34720416354893e-05	0.00578885848055996
comp2539_c0_seq1	-1.40917243330472	-1.3616417363617	20.0173412475297	5.38726067138255e-05	0.00578885848055996
comp5679_c0_seq1	1.32789298771902	-0.573091940230479	20.0085796844771	5.40420615977591e-05	0.00578885848055996
comp66885_c0_seq1	-1.34911952403473	1.16145966558026	19.9726268105001	5.47432935641605e-05	0.00581098537286872
comp3213_c0_seq1	1.64447193207405	-1.08969177468216	19.9514713490497	5.51603695078932e-05	0.00581098537286872
comp13098_c0_seq1	-3.54614881027839	-2.88644270798432	21.0169167615737	5.66098663938989e-05	0.00591480300756581
comp32772_c0_seq1	-1.52899692293886	-1.7417472779949	19.8040666003958	5.81605676454974e-05	0.00599914760288072
comp33620_c0_seq1	2.27317020348455	-1.77955180973968	19.7946296812084	5.83583825807806e-05	0.00599914760288072
comp6676_c0_seq1	-2.33878391590504	-2.64750890254046	19.7585264862629	5.91217117852118e-05	0.00602899568100876
comp99308_c0_seq1	-2.51893839930378	-2.73386882072974	19.7144584055113	6.00676648376249e-05	0.00606694904544219
comp14395_c0_seq1	-1.74323158086978	-2.4561775958615	19.6970463007425	6.04457934236415e-05	0.00606694904544219
comp19119_c0_seq1	2.3171657705972	-0.799191418635773	20.362866123705	6.10568928869276e-05	0.00607512611996752
comp1798_c0_seq1	-1.70285372426735	-2.40417332633733	19.6215747634848	6.21138728080669e-05	0.00607512611996752
comp14250_c0_seq1	3.52907602555412	-2.24030968087145	20.069775506818	6.24089431447671e-05	0.00607512611996752
comp10234_c0_seq1	1.5621683920285	-1.5849818850587	19.5633934316163	6.34327432057675e-05	0.00607512611996752
comp5689_c0_seq1	1.92422838663377	-1.78035062150805	19.5534316751557	6.3661489696999e-05	0.00607512611996752
comp7061_c0_seq1	-1.43102779061651	-1.61905884363013	19.5359850290721	6.40641956557074e-05	0.00607512611996752
comp50508_c0_seq1	2.42378705448233	-1.92996571048965	19.5268054602326	6.42771521740309e-05	0.00607512611996752
comp4613_c0_seq1	1.00649083709207	0.407976849896098	19.5232874924199	6.43589621714396e-05	0.00607512611996752
comp20490_c0_seq1	-2.10050678473008	-2.33320838419525	19.5036945991788	6.48165962434756e-05	0.00607512611996752
comp199_c2_seq1	-4.09041037313258	-3.33538903666005	19.4908718120707	6.76211895462042e-05	0.00629173213974792
comp2088_c0_seq1	-1.38835692131775	-1.67384545184151	19.2720026078288	7.04947586931985e-05	0.00641250643844486
comp18633_c0_seq1	-1.54052412012242	-1.17825004495283	19.2587505596885	7.08349212253511e-05	0.00641250643844486
comp247_c0_seq1	-1.20697057660815	2.95109564770209	19.2575144838937	7.08667373647333e-05	0.00641250643844486
comp17050_c0_seq1	2.90171006656277	-0.408796471525607	20.6089580600575	7.15452841343692e-05	0.00641250643844486
comp3454_c0_seq1	-2.81984756053583	-1.61342991481546	20.4437413474205	7.16230861012309e-05	0.00641250643844486
comp76211_c0_seq1	2.95406005922672	-1.68061041505198	20.0018906363327	7.1937586937916e-05	0.00641250643844486
comp8849_c0_seq1	-1.1086642338342	0.478339707841733	19.1219583684337	7.44485622560234e-05	0.00659024877137174
comp11391_c0_seq1	-5.0286349436907	-1.97923193223246	20.7587193095087	7.66082773645911e-05	0.00670373270039983
comp1383_c0_seq1	-1.87037616879266	-1.96768160267021	19.0372674733573	7.67823781484565e-05	0.00670373270039983
comp15167_c0_seq1	-3.51574988557421	-3.63783989756432	19.0107083220459	7.75299818322101e-05	0.00672295699602165
comp67884_c0_seq1	-1.21530207010318	8.20666222592343	18.9541447061148	7.91477465723768e-05	0.00681686706458167
comp2452_c0_seq1	4.73935693221653	-3.30445745989349	18.9327407814471	7.97691219075961e-05	0.00682427514735656
comp9014_c0_seq1	-1.702560860987	-1.89506261136785	18.7800953308272	8.43517345880122e-05	0.00715093753193192
comp4102_c0_seq1	-2.73160318348258	-1.36421375863535	19.8417953204856	8.47094663310363e-05	0.00715093753193192
comp50127_c0_seq1	-1.08534501307419	0.12651463721872	18.6785379968329	8.75530682899095e-05	0.00731553180852432
comp15058_c0_seq1	4.0553674045877	-1.54041984771881	19.734679652594	8.78070421828054e-05	0.00731553180852432
comp13187_c0_seq1	2.04419774913514	-1.35658072182369	18.6517233111209	8.84194391379638e-05	0.00731853878426191
comp250_c0_seq1	-1.56664817035882	-0.0124228913058182	18.8997019652702	8.91988028933192e-05	0.00731853878426191
comp13703_c0_seq1	1.47300909730661	0.430421935622633	18.5915794346299	9.03955539546424e-05	0.00731853878426191
comp6610_c0_seq1	-1.81244486798574	-1.20960248264616	18.7612388337043	9.07756970142312e-05	0.00731853878426191
comp3664_c0_seq1	-1.30660859969792	-0.821267840233699	18.5655481262131	9.1265175197621e-05	0.00731853878426191
comp8305_c0_seq1	-1.21202051332459	0.461722940738709	18.5561478385614	9.15813625935557e-05	0.00731853878426191
comp252_c0_seq1	-2.18961169907092	-0.434177665374877	19.7041338842801	9.19038067541914e-05	0.00731853878426191
comp2445_c0_seq1	1.44945892718223	1.0787840827361	18.5309018396934	9.2436239449766e-05	0.00731853878426191
comp28962_c0_seq1	3.7405503153228	-1.83194038058205	19.2418012267913	9.50802848416431e-05	0.00744831956476953
comp4486_c0_seq1	1.64235665342619	2.91550074613426	18.5499713180433	9.52440644118171e-05	0.00744831956476953
comp1087_c0_seq1	-3.61282770838968	-0.457627498038086	20.1309067605545	9.58436782489824e-05	0.00744950833316938
comp15368_c0_seq1	-2.18862383180785	-1.29922326690063	18.9787661094688	9.72555534225748e-05	0.007456248958675
comp17466_c0_seq1	-1.99646287200219	-1.73642786977743	18.4276374396449	9.73662992326665e-05	0.007456248958675
