logFC	logCPM	F	PValue	FDR
comp9838_c0_seq1	7.07748530419918	1.07669292487298	164.02102420931	2.05743530890624e-16	1.41063622698561e-12
comp397_c0_seq1	7.51736352221562	-1.07417713035067	163.33362494334	2.21328348158094e-16	1.41063622698561e-12
comp2641_c0_seq1	3.99569274424773	-1.5629651693356	90.6156167104014	3.10499304274946e-12	1.31931154386424e-08
comp10637_c0_seq1	-4.77402415444411	-1.42171618505812	74.2246074400664	5.54121969688829e-11	1.76584818690588e-07
comp5086_c0_seq1	-6.45449879411395	-1.91881750159386	71.3067323560325	9.65739550431106e-11	2.46205640986906e-07
comp18131_c0_seq1	4.96795156055256	-1.48520585547284	69.4970036681696	1.37292275275739e-10	2.91677438823307e-07
comp8152_c0_seq1	-2.91142306373029	-1.12658689204128	63.7677185253716	4.34825560387351e-10	7.91817345465366e-07
comp68330_c0_seq1	3.50454343104437	-1.93101835492531	62.3878067737825	5.79399880227844e-10	9.23201284158041e-07
comp4466_c0_seq1	-3.90068335098751	-1.49820235662353	61.5201553067365	6.95369636536905e-10	9.84875195215103e-07
comp46_c0_seq1	2.86460128789033	4.5507165433498	59.3953252615755	1.0942682393451e-09	1.3948637246932e-06
comp3410_c0_seq1	2.39503895994211	0.842609213483866	57.3658721890372	1.70261115124968e-09	1.92952199203831e-06
comp16321_c0_seq1	-5.58843299073354	-1.89941700036336	57.0722179940276	1.81644809794146e-09	1.92952199203831e-06
comp1408_c0_seq1	3.15176748394845	0.707062674963696	57.2005882294267	1.9923069060365e-09	1.95353354855749e-06
comp9997_c0_seq1	2.35692815445455	-0.400824820575206	54.7476713835219	3.05304485150345e-09	2.59687488347492e-06
comp2112_c0_seq1	2.58209402113751	-0.777534120760764	54.7435861581289	3.05586594901733e-09	2.59687488347492e-06
comp627_c0_seq1	1.87390930528601	2.36530358400131	53.8963553729697	3.70418779230429e-09	2.95108011178142e-06
comp13703_c0_seq1	-2.72106390985163	0.430421935622633	51.6363943341548	6.2414596577841e-09	4.67999330928082e-06
comp4104_c0_seq1	2.36427824298059	-0.733182205889774	48.6477890324471	1.26936569983663e-08	8.98922476434308e-06
comp3791_c0_seq1	-1.95868617014787	-0.00712706965927134	48.3105510118522	1.37727467950243e-08	9.14395859041222e-06
comp5613_c0_seq1	-2.80009455578798	-1.43657292835822	48.1422311592149	1.43468401826504e-08	9.14395859041222e-06
comp13688_c0_seq1	-2.98070773449151	-0.387043734013339	47.5238073426637	1.66804839949261e-08	1.01091281494549e-05
comp7793_c0_seq1	-4.87095997307932	-2.62812009723468	47.3402104837234	1.74473067614346e-08	1.01091281494549e-05
comp1383_c0_seq1	4.44631769717729	-1.96768160267021	46.4864134448952	2.15298524868117e-08	1.19322186804082e-05
comp4269_c0_seq1	2.56053373676002	-0.288288208329139	44.6111971082118	3.44171863750527e-08	1.82798281134499e-05
comp3664_c0_seq1	2.58527566366823	-0.821267840233699	44.4090394265703	3.62248181722901e-08	1.84703102896873e-05
comp787_c0_seq1	2.79280995546315	-1.34628042078916	43.9447818801182	4.0762479471289e-08	1.97128008575897e-05
